cid,shop,品牌,标题,内容,评分,评级,标签,标签个数,日期
51afc7fa0cf2ee6789900002,TMALL,可瑞康,,这是第三箱了，还没拆开看，应该不错吧,4,好评,品牌口碑,1,2013-05-21 08:40:07,
51afd58f0cf27b5bce227628,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-21 08:41:53,
51a746750cf24b73e459c20d,TMALL,可瑞康,,孩子吃到一岁半了，很喜欢他们的奶粉，谢谢卖家送的玩具小熊。,5,好评,其他,1,2013-05-21 08:55:24,
51a746490cf24b73e459c1a0,TMALL,可瑞康,,一如既往的好,5,好评,品牌口碑,1,2013-05-21 09:05:25,
51a73f4b0cf2823ad0c7fd8c,TMALL,可瑞康,,多次来买了，就没什么好说的了，一如既往。。,5,好评,品牌口碑,1,2013-05-21 09:05:36,
51a73f4b0cf2823ad0c7fd8b,TMALL,可瑞康,,一直买,5,好评,品牌口碑,1,2013-05-21 09:07:19,
51afd58f0cf27b5bce227627,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-21 09:09:00,
51afc7fa0cf2ee6789900001,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-21 09:22:10,
51a73f4b0cf2823ad0c7fd8a,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-21 09:26:27,
51a746490cf24b73e459c19f,TMALL,可瑞康,,以前都是在京东上买的，这次来这家买的，都一样，宝宝喝这个奶粉不上火，蛮合适的，就是发过来的奶粉是十二年十一月二日生产的，不太满意。,5,好评,品牌口碑/产品口味,2,2013-05-21 09:28:01,
51a746750cf24b73e459c20c,TMALL,可瑞康,,很好的奶粉！,5,好评,品牌口碑,1,2013-05-21 09:35:29,
51a746490cf24b73e459c19e,TMALL,可瑞康,,一直在你家买的，宝宝吃的挺好的，吃完还要买哦,5,好评,品牌口碑,1,2013-05-21 09:43:18,
51a746490cf24b73e459c19d,TMALL,可瑞康,,不好意思确认晚了，老顾客了，继续支持,5,好评,品牌口碑,1,2013-05-21 09:45:04,
51a746490cf24b73e459c19c,TMALL,可瑞康,,挺好的，卖家发货速度很快！以后还会来买的。,5,好评,其他,1,2013-05-21 09:48:46,
51afd58f0cf27b5bce227626,TMALL,可瑞康,,好！,5,好评,其他,1,2013-05-21 09:50:40,
51a73f4b0cf2823ad0c7fd89,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-21 09:52:19,
51a74a060cf2ca7bf3ebe553,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-21 09:52:55,
51afc7fa0cf2ee6789900000,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-21 09:57:33,
51a73f4b0cf2823ad0c7fd88,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-21 10:01:10,
51a746490cf24b73e459c19b,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-21 10:01:55,
51a746490cf24b73e459c19a,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-21 10:05:31,
51a746600cf24b73e459c1e9,TMALL,可瑞康,,想得很周到，赠送的CD，书籍对新妈妈很有参考价值，谢谢。,5,好评,其他,1,2013-05-21 10:12:48,
51a746600cf24b73e459c1e8,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-21 10:12:53,
51a746750cf24b73e459c20b,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-21 10:19:44,
51afc7fa0cf2ee67898fffff,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-21 10:22:22,
51a746750cf24b73e459c20a,TMALL,可瑞康,,比较放心的一款奶粉 宝宝吃了两天 便便 各方面都很好 推荐,5,好评,品牌口碑,1,2013-05-21 10:23:53,
51a74a060cf2ca7bf3ebe552,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-21 10:25:32,
51a746750cf24b73e459c209,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-21 10:28:41,
51afd58f0cf27b5bce227625,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-21 10:32:24,
51a746600cf24b73e459c1e7,TMALL,可瑞康,,物流很快,5,好评,其他,1,2013-05-21 10:33:45,
51a73f4b0cf2823ad0c7fd87,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-21 10:34:27,
51afc7fa0cf2ee67898ffffe,TMALL,可瑞康,,相信官网，宝宝换奶，刚开始不适应，现在好多了。,5,好评,品牌口碑,1,2013-05-21 10:36:07,
51a746750cf24b73e459c208,TMALL,可瑞康,,恩还不错  ,5,好评,品牌口碑,1,2013-05-21 10:36:25,
51afc7fa0cf2ee67898ffffd,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-21 10:36:58,
51a73f4b0cf2823ad0c7fd86,TMALL,可瑞康,,不得不说卖家家的快递真的无语，显示已在派送，派送了三天才到货。客服跟进还行，宝贝吃了以后再来追评是否真的好！,5,好评,品牌问题,1,2013-05-21 10:43:45,
51a746600cf24b73e459c1e6,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-21 10:44:20,
51a73f4b0cf2823ad0c7fd85,TMALL,可瑞康,,好评 宝宝一直在喝,5,好评,品牌口碑,1,2013-05-21 10:49:19,
51a746750cf24b73e459c207,TMALL,可瑞康,,宝宝一直都很喜欢吃这牌子 好评 全五分！！！,5,好评,品牌口碑,1,2013-05-21 10:51:13,
51a746600cf24b73e459c1e5,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-21 10:51:52,
51afc7fa0cf2ee67898ffffc,TMALL,可瑞康,,买了好几次了，值得信赖的店。,5,好评,品牌口碑,1,2013-05-21 10:55:01,
51a73f4b0cf2823ad0c7fd84,TMALL,可瑞康,,一直在这给宝贝儿买口粮，包装好，物流快！,5,好评,物流/品牌口碑,2,2013-05-21 10:56:36,
51afd58f0cf27b5bce227624,TMALL,可瑞康,,第n次购买,5,好评,其他,1,2013-05-21 10:56:46,
51a746600cf24b73e459c1e4,TMALL,可瑞康,,宝宝大便半个月不正常了，说了好多客气话麻烦卖家发新鲜的日期，因为看了网上很多评论都是12年11月份的不新鲜。宝宝已经拉了半个月的绿屎了，客服也表示理解会提醒发最新日期的所以就拍了，怎么最后还是发个12年11月2号最靠后的，，真是失望。要不是剩最后半罐奶粉，真是想立马退货。。对卖家的诚信相当失望。。哪有奶粉越做越不新鲜的，宝宝大便再不行就要去医院了~~,2,中评,其他,1,2013-05-21 11:06:35,
51a746600cf24b73e459c1e3,TMALL,可瑞康,,很好,5,好评,品牌口碑,1,2013-05-21 11:10:32,
51a74a060cf2ca7bf3ebe551,TMALL,可瑞康,,奶粉很好，宝宝很喜欢喝，价格不算很高，性价比很不错.在当地买可尼可要320，谁知道还有个冒仿的嫌疑，真是不知道该怎么选择奶粉了.,5,好评,品牌口碑,1,2013-05-21 11:22:31,
51a746600cf24b73e459c1e2,TMALL,可瑞康,,宝宝一直喜欢吃,5,好评,品牌口碑,1,2013-05-21 11:30:48,
51a746600cf24b73e459c1e1,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-21 11:38:04,
51a746600cf24b73e459c1e0,TMALL,可瑞康,,一直都在这里买，查了官网，确实授权了的！,5,好评,品牌口碑,1,2013-05-21 11:38:18,
51afd58f0cf27b5bce227623,TMALL,可瑞康,,此用户没有填写评论!,4,好评,其他,1,2013-05-21 11:38:58,
51a746600cf24b73e459c1df,TMALL,可瑞康,,多次购买，宝宝喝着还不错,5,好评,品牌口碑,1,2013-05-21 11:50:27,
51a746600cf24b73e459c1de,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-21 11:53:40,
51a746600cf24b73e459c1dd,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-21 11:57:21,
51afd58f0cf27b5bce227622,TMALL,可瑞康,,老顾客了，宝宝一直吃,5,好评,品牌口碑,1,2013-05-21 11:58:34,
51a746750cf24b73e459c206,TMALL,可瑞康,,真快，一样OK,5,好评,其他,1,2013-05-21 12:01:58,
51a74a1d0cf2823ad0c80a84,TMALL,可瑞康,,第二次買，寶寶很愛吃,5,好评,其他,1,2013-05-21 12:10:28,
51a746600cf24b73e459c1dc,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-21 12:11:33,
51a746600cf24b73e459c1db,TMALL,可瑞康,,此用户没有填写评论!,4,好评,其他,1,2013-05-21 12:15:54,
51a73f4b0cf2823ad0c7fd83,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-21 12:16:17,
51afc7fa0cf2ee67898ffffb,TMALL,可瑞康,,第一次买了一罐给宝宝试吃，宝宝蛮喜欢的所以这次买了一箱，包装很好，纸箱里层是泡沫定型的，所以没有被压的痕迹。但是这次怎么没有整箱包邮了~~~希望旗舰店也能给我们这些信认你们的消费者多一些优惠吧！~~~,5,好评,品牌口碑/产品质量/价格,3,2013-05-21 12:16:38,
51a74a1d0cf2823ad0c80a83,TMALL,可瑞康,,NOTHING SPECIAL，ALWAYS CHOOSE THIS ONE！,5,好评,其他,1,2013-05-21 12:31:13,
51a746750cf24b73e459c205,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-21 12:33:19,
51a73f4b0cf2823ad0c7fd82,TMALL,可瑞康,,始终如一的好,5,好评,其他,1,2013-05-21 12:33:33,
51afc7fa0cf2ee67898ffffa,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-21 12:48:41,
51a746600cf24b73e459c1da,TMALL,可瑞康,,给别人买的,5,好评,其他,1,2013-05-21 12:58:06,
51afd58f0cf27b5bce227621,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-21 13:03:13,
51afd58f0cf27b5bce227620,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-21 13:06:59,
51a746600cf24b73e459c1d9,TMALL,可瑞康,,宝宝以前吃的是美素 现在想换一个品牌吃 先买两桶吃吃看 如果还好以后长吃 卖家发货速度很快 全五分啦,5,好评,品牌口碑,1,2013-05-21 13:12:30,
51afd58f0cf27b5bce22761f,TMALL,可瑞康,,奶粉一如既往的好，就是快递联给力，还要自己下去拿,5,好评,品牌口碑,1,2013-05-21 13:15:48,
51afd58f0cf27b5bce22761e,TMALL,可瑞康,,看起来不错，，特意买来和小姨从澳洲邮的可瑞康对比的，只不过他买的是金加HA的，希望很好 毕竟是关乎下一代成长的东西，厂家一定要严把质量关。奶少的妈妈伤不起啊。 快递停负责的 还问收到货没有，好评吧,5,好评,品牌口碑,1,2013-05-21 13:23:38,
51a746600cf24b73e459c1d8,TMALL,可瑞康,,还没开始喝，希望宝宝会喜欢。,4,好评,其他,1,2013-05-21 13:30:03,
51a74a1d0cf2823ad0c80a82,TMALL,可瑞康,,今天宝宝刚刚吃完就到了 真是好 呀 宝宝有时候爱吃 有时候不吃 可能是宝宝的原因 反正能吃多少就吃多少哈,5,好评,其他,1,2013-05-21 13:31:01,
51a746750cf24b73e459c204,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-21 13:48:16,
51a746600cf24b73e459c1d7,TMALL,可瑞康,,一直在喝很好,5,好评,品牌口碑,1,2013-05-21 13:59:09,
51a746600cf24b73e459c1d6,TMALL,可瑞康,,东西很好一直在这里买.只不过有时候冲奶粉有些不太好溶解.以后还会一直在这里买的,5,好评,品牌口碑,1,2013-05-21 14:00:17,
51a73f4b0cf2823ad0c7fd81,TMALL,可瑞康,,一如既往好！,5,好评,品牌口碑,1,2013-05-21 14:05:12,
51a746750cf24b73e459c203,TMALL,可瑞康,,刚刚收到。就看到有送卷的活动。好纠结。不知道为什么现在的3段没有挂瓶了呢？难道是配方改了？,5,好评,价格,1,2013-05-21 14:05:13,
51a746740cf24b73e459c1fd,TMALL,可瑞康,,屯货中。。。。宝宝一直吃这个，希望是正品啊，跪求，，，好评，发货快,5,好评,物流/品牌口碑/品牌问题,3,2013-05-21 14:11:36,
51a746750cf24b73e459c202,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-21 14:11:49,
51a746740cf24b73e459c1fc,TMALL,可瑞康,,宝宝喜欢,5,好评,其他,1,2013-05-21 14:15:29,
51afc7fa0cf2ee67898ffff9,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-21 14:22:35,
51a746740cf24b73e459c1fb,TMALL,可瑞康,,帮亲戚买的，说是跟实体店包装上都一样，应该是正品,5,好评,品牌问题,1,2013-05-21 14:26:21,
51afc7fa0cf2ee67898ffff8,TMALL,可瑞康,,一直在这边买的，宝宝很喜欢也蛮适应的，好评没的说,5,好评,品牌口碑,1,2013-05-21 14:36:37,
51a74a1d0cf2823ad0c80a81,TMALL,可瑞康,,hao huo,5,好评,其他,1,2013-05-21 14:44:16,
51a73f4b0cf2823ad0c7fd80,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-21 15:14:45,
51a746740cf24b73e459c1fa,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-21 15:17:03,
51afc7fa0cf2ee67898ffff7,TMALL,可瑞康,,尽管是第一次买，但是名牌就是名牌，完全是原装进口的，非常好。,5,好评,品牌口碑,1,2013-05-21 15:20:54,
51a73f4b0cf2823ad0c7fd7f,TMALL,可瑞康,,一贯的好品质！ 发货迅速！,5,好评,物流,1,2013-05-21 15:38:06,
51a73f4b0cf2823ad0c7fd7e,TMALL,可瑞康,,宝宝一直喝的,5,好评,品牌口碑,1,2013-05-21 15:41:12,
51a746750cf24b73e459c201,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-21 15:51:13,
51a746740cf24b73e459c1f9,TMALL,可瑞康,,此用户没有填写评论!,4,好评,其他,1,2013-05-21 15:56:24,
51a746750cf24b73e459c200,TMALL,可瑞康,,奶粉确实很好，同事家的宝宝不喝奶粉，一次试了试你家的奶粉就一口气喝完了，我家宝宝是喝你家奶粉长大的，一直都不怎么上火，也很爱喝,5,好评,品牌口碑/产品口味,2,2013-05-21 15:57:49,
51afd58f0cf27b5bce22761d,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-21 16:05:40,
51a746740cf24b73e459c1f8,TMALL,可瑞康,,日期还是12年的，颜色和香港带的好像略淡,3,中评,其他,1,2013-05-21 16:10:03,
51afc8f10cf23c9db7b4c48b,TMALL,可瑞康,,挺好的，是新包装，宝宝一直吃这个奶粉，挺好的.,5,好评,品牌口碑,1,2013-05-21 16:14:36,
51a746750cf24b73e459c1ff,TMALL,可瑞康,,一直这里买的现在连隔壁邻居都叫我一起买了!,5,好评,品牌口碑,1,2013-05-21 16:24:24,
51a73f4b0cf2823ad0c7fd7d,TMALL,可瑞康,,一如既往的好！,5,好评,品牌口碑,1,2013-05-21 16:38:13,
51a73f4b0cf2823ad0c7fd7c,TMALL,可瑞康,,儿子 一直吃 已经6个多月了 感觉很好,5,好评,品牌口碑,1,2013-05-21 16:42:13,
51a746750cf24b73e459c1fe,TMALL,可瑞康,,日期是1月份的。汗~,5,好评,其他,1,2013-05-21 16:44:56,
51a74a1d0cf2823ad0c80a80,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-21 16:48:20,
51a7468d0cf2823ad0c80610,TMALL,可瑞康,,很好，宝宝喜欢吃，3段的，买了很多次了。,4,好评,品牌口碑,1,2013-05-21 17:02:08,
51a73f4b0cf2823ad0c7fd7b,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-21 17:02:43,
51afd58f0cf27b5bce22761c,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-21 17:10:36,
51a7468d0cf2823ad0c8060f,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-21 17:16:47,
51a73f4b0cf2823ad0c7fd7a,TMALL,可瑞康,,孩子一直在吃这个牌子,5,好评,品牌口碑,1,2013-05-21 17:18:52,
51a74a1d0cf2823ad0c80a7f,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-21 17:20:04,
51a74a1d0cf2823ad0c80a7e,TMALL,可瑞康,,此用户没有填写评论!,4,好评,其他,1,2013-05-21 17:23:08,
51a73f4b0cf2823ad0c7fd79,TMALL,可瑞康,,从出生到现在就一直是karicare。现在8个半月了，估计是厌奶期，所以有点不那么爱喝了。但是个人觉得这个品牌是喝过最好的，很温和，不上火，奶源安全。。支持一个,5,好评,品牌口碑/产品口味/品牌问题,3,2013-05-21 17:24:16,
51a73f890cf24b73e459b979,TMALL,可瑞康,,  一如既往的好&hellip;                          ,5,好评,品牌口碑,1,2013-05-21 17:36:22,
51a7468d0cf2823ad0c8060e,TMALL,可瑞康,,绝对的正品，信赖可瑞康奶粉，信任卖家！给宝宝最好的爱的营养粮食，可瑞康的产品不错，贴合母乳，口味不错，最重要的是带给宝宝丰富的营养成份，喝完会再来哦！,5,好评,品牌口碑/品牌问题,2,2013-05-21 17:36:38,
51a73f890cf24b73e459b978,TMALL,可瑞康,,很好。一直都这买！,5,好评,品牌口碑,1,2013-05-21 17:40:07,
51a746740cf24b73e459c1f7,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-21 17:46:13,
51a746740cf24b73e459c1f6,TMALL,可瑞康,,不知为什么宝宝最近很不爱吃奶，不知是不是不爱吃这个牌子奶的原因。但前段时间还可以啊？原来1段的勺子比2段小，但是都是50毫升每勺。,5,好评,其他,1,2013-05-21 18:12:40,
51a746740cf24b73e459c1f5,TMALL,可瑞康,,一直在买 宝宝喜欢喝 还要特别感谢客服11 很给力,5,好评,品牌口碑,1,2013-05-21 18:24:56,
51a746740cf24b73e459c1f4,TMALL,可瑞康,,多次购买了,5,好评,品牌口碑,1,2013-05-21 18:40:23,
51a73f890cf24b73e459b977,TMALL,可瑞康,,好东西，谢谢！,5,好评,其他,1,2013-05-21 18:45:00,
51afc8f10cf23c9db7b4c48a,TMALL,可瑞康,,5.20-5.29期间认真写评价，就有机会赢500万彩票大奖！5.20-5.29期间认真写评价，就有机会赢500万彩票大奖！5.20-5.29期间认真写评价，就有机会赢500万彩票大奖！5.20-5.29期间认真写评价，就有机会赢500万彩票大奖！5.20-5.29期间认真写评价，就有机会赢500万彩票大奖！5.20-5.29期间认真写评价，就有机会赢500万彩票大奖！5.20-5.29期间认真写评价，就有机会赢500万彩票大奖！5.20-5.29期间认真写评价，就有机会赢500万彩票大奖！5.20-5.29期间认真写评价，就有机会赢500万彩票大奖！,5,好评,其他,1,2013-05-21 18:49:58,
51a746740cf24b73e459c1f3,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-21 18:55:38,
51afd58f0cf27b5bce22761b,TMALL,可瑞康,,好.第三次来买了.出生到现在宝宝都是吃这个奶粉.不母乳.体重达标.就是最近拉绿便便.不过上百度查过.绿便跟奶粉无关.,5,好评,其他,1,2013-05-21 19:03:49,
51a746740cf24b73e459c1f2,TMALL,可瑞康,,你这是天价快递？走个顺丰要50，居然还不是隔天到，黑到这个程度！,3,中评,其他,1,2013-05-21 19:06:26,
51a746740cf24b73e459c1f1,TMALL,可瑞康,,你这是天价快递？走个顺丰要50，居然还不是隔天到，黑到这个程度！,3,中评,其他,1,2013-05-21 19:07:26,
51a746740cf24b73e459c1f0,TMALL,可瑞康,,收到货，正在和原来的奶粉搭配着吃，看看情况！,5,好评,其他,1,2013-05-21 19:08:16,
51a73f890cf24b73e459b976,TMALL,可瑞康,,买了很多次了，一如既往的好。,5,好评,品牌口碑,1,2013-05-21 19:24:47,
51a746740cf24b73e459c1ef,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-21 19:29:31,
51afd58f0cf27b5bce22761a,TMALL,可瑞康,,包装很仔细，是正品哦，孩子吃了也很适应,5,好评,品牌问题,1,2013-05-21 19:30:33,
51a74a1d0cf2823ad0c80a7d,TMALL,可瑞康,,此用户没有填写评论!,4,好评,其他,1,2013-05-21 19:40:30,
51a746740cf24b73e459c1ee,TMALL,可瑞康,,发货很快，还没用，如果好准备前2段都在这买聊,5,好评,其他,1,2013-05-21 19:50:31,
51afc8f10cf23c9db7b4c489,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-21 20:02:34,
51a74a1d0cf2823ad0c80a7c,TMALL,可瑞康,,奶粉很好，宝宝也很爱吃，全五分,5,好评,品牌口碑,1,2013-05-21 20:22:45,
51a746740cf24b73e459c1ed,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-21 20:32:57,
51a746740cf24b73e459c1ec,TMALL,可瑞康,,店家里面还是装的书，能送点小礼品吗?,4,好评,其他,1,2013-05-21 20:38:00,
51a73f890cf24b73e459b975,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-21 20:40:53,
51a73f890cf24b73e459b974,TMALL,可瑞康,,好评,5,好评,品牌口碑,1,2013-05-21 20:43:34,
51a7468d0cf2823ad0c8060d,TMALL,可瑞康,,不怎么样，吃了拉肚子。,1,差评,产品质量,1,2013-05-21 20:45:50,
51a746740cf24b73e459c1eb,TMALL,可瑞康,,宝宝出生到现在6个月了。这几天测微量元素，医生说，啥都没有缺，宝贝很健康。一直在你这里买，这个奶粉不错，谁说不好，我跟她急，但是你妹的，邮费越来越贵。我擦，老客户还是那么贵！,5,好评,物流/品牌口碑/价格,3,2013-05-21 20:47:04,
51a7468d0cf2823ad0c8060c,TMALL,可瑞康,,OK,5,好评,其他,1,2013-05-21 20:53:07,
51a7468d0cf2823ad0c8060b,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-21 20:53:33,
